NO,최초입사연도,산지,마번,마명,생산국,성별,털색,부마,모마,생산자,경매일,경매가,최초경주마입사일,출전,1위횟수,2위횟수,수득상금,승률,최고군,최초출전일,입사시조,입사시조교사,최초출발검사합격일,출생년도,심사 합격마,육성훈련합격일,육성조련사,경주마가격,포입여부
249,2017,외산,39864,엄지짱,미국,거,회색,COURAGEOUS CAT,JOYCE MARIE,,,,2017-04-19,11,0,0,5400000,0,4,2017-07-01,36,김양선,2017-05-31,2015,,,,"44,551,694",
522,2017,외산,40004,글로벌질주,미국,거,회색,티즈원더풀,MY TEJANA STORM,,,,2017-07-13,15,0,2,54900000,0,4,2017-10-01,28,하무선,2017-08-26,2015,,,,"44,551,123",
1280,2017,외산,39994,요리조리,미국,암,흑갈색,카우보이칼,CRAZY CYD,,,,2017-07-13,22,2,1,109650000,9.1,3,2017-12-02,19,곽영효,2017-09-20,2015,,,,"44,543,008",
761,2017,외산,39871,퀸즈드레스,미국,암,갈색,TWO STEP SALSA,랭워시,,,,2017-04-21,1,0,0,,0,4,2017-07-30,35,하재흥,2017-07-06,2015,,,,"44,306,570",
144,2017,외산,38372,바다치프,미국,거,흑갈색,MACHO UNO,GOLD SHINE,,,,2017-02-25,20,1,0,45750000,5,3,2017-07-01,37,심승태,2017-05-10,2015,,,,"44,224,108",
137,2017,외산,39811,영광의팩터,미국,거,갈색,THE FACTOR,PREVENTION,,,,2017-03-04,42,1,3,140010000,2.4,3,2017-07-21,4,임금만,2017-06-03,2015,,,,"44,172,607",
914,2017,외산,39971,금월,미국,암,밤색,STAY THIRSTY,HONEST NOW,,,,2017-06-28,3,0,0,,0,4,2017-12-16,21,임봉춘,2017-10-26,2015,,,,"43,660,770",
1083,2017,외산,39970,황금의발,미국,수,밤색,FREUD,EYES OF MIDAS,,,,2017-06-28,9,0,0,,0,4,2017-09-10,9,강성오,2017-08-09,2015,,,,"43,660,770",
1261,2017,외산,40020,쿠바의열정,미국,암,갈색,MAJESTIC WARRIOR,리즈헌터,,,,2017-07-21,16,3,1,164700000,18.8,2,2017-11-24,10,김남중,2017-10-21,2015,,,,"43,478,484",
272,2017,외산,39850,투투킹즈,미국,수,갈색,TIZNOW,COZZY CORNER,,,,2017-03-27,8,0,0,7200000,0,4,2017-07-21,22,유충열,2017-06-03,2015,,,,"43,448,978",
119,2017,외산,39997,자이로파일럿,미국,수,회색,RATTLESNAKE BRIDGE,LA RAINE OF TERROR,,,,2017-07-13,1,0,0,,0,4,2017-10-28,16,최봉주,2017-08-31,2015,,,,"43,317,618",
112,2017,외산,39928,휘익,미국,거,흑갈색,ARTIE SCHILLER,AZURITE,,,,2017-07-09,19,1,1,72150000,5.3,4,2017-09-22,22,강은석,2017-08-09,2015,,,,"43,308,407",
205,2017,외산,40018,머니블레이드,미국,거,흑갈색,TALE OF THE CAT,FLYING ARCH,,,,2017-07-21,16,2,2,153450000,12.5,3,2017-10-28,21,임봉춘,2017-09-06,2015,,,,"43,115,758",
1094,2017,외산,38253,금성여왕,미국,암,갈색,GREAT NOTION,ASCOT SPARKLE,,,,2017-07-23,22,2,0,89690000,9.1,4,2017-09-30,2,손영표,2017-08-30,2015,,,,"42,731,300",
871,2017,외산,38325,축제이야기,미국,수,밤색,ICE BOX,CONSPICUOUS,,,,2017-04-19,,,,,,,,23,유재길,,2015,,,,"42,371,196",
1263,2017,외산,40053,해내마,미국,거,갈색,AIKENITE,MISS MOONLIGHT,,,,2017-10-27,10,0,0,15600000,0,4,2018-01-13,19,곽영효,2017-12-08,2015,,,,"41,918,887",
399,2017,외산,39918,골드프린팅,미국,수,밤색,ICE BOX,GLORIOUS EXIT,,,,2017-06-09,5,0,0,25800000,0,4,2018-05-18,21,민장기,2018-04-05,2015,,,,"41,759,899",
1026,2017,외산,39867,이겨주마,미국,거,밤색,SUPER SAVER,DONNAY,,,,2017-05-11,31,2,6,250550000,6.5,2,2017-09-03,6,홍대유,2017-07-12,2015,,,,"41,429,520",
1089,2017,외산,39845,티즈플랜,미국,수,갈색,TIZNOW,AMUSING PLAN,,,,2017-04-23,26,11,5,1118550000,42.3,1,2017-10-21,50,박재우,2017-05-24,2015,,,,"41,231,441",
855,2017,외산,39888,맨해튼뮤직,미국,암,갈색,GIO PONTI,WHOBABYDATIZ,,,,2017-06-02,26,0,4,102900000,0,3,2017-08-20,34,리카디,2017-07-05,2015,,,,"40,830,269",
830,2017,외산,38251,베스트이펙트,미국,거,갈색,애니기븐새터데이,MOONLITE HUNT,,,,2017-06-03,15,0,1,26600000,0,4,2017-09-23,54,박천서,2017-07-26,2015,,,,"40,421,500",
1273,2017,외산,39960,스트롱애즈우드,미국,수,회색,THE LUMBER GUY,STRONG FAITH,,,,2017-07-23,13,0,1,21750000,0,4,2017-09-22,22,강은석,2017-08-26,2015,,,,"40,117,357",
271,2017,외산,38326,오피세븐,미국,수,밤색,TALE OF EKATI,GROUNDBREAKER,,,,2017-03-04,19,6,3,480350000,31.6,1,2017-07-30,48,김대근,2017-05-17,2015,,,,"39,973,279",
1102,2017,외산,39816,적벽신화,미국,거,밤색,LIMEHOUSE,RIVER KENMARE,,,,2017-04-30,39,3,1,205320000,7.7,3,2017-07-30,11,조현수,2017-05-31,2015,,,,"39,876,567",
201,2017,외산,39792,인천챔프,미국,거,갈색,CHAMP PEGASUS,LEMON DROP SHOP,,,,2017-03-29,17,2,0,79200000,11.8,3,2017-07-15,41,신삼영,2017-06-01,2015,,,,"39,833,355",
1250,2017,외산,39892,나이스대시,미국,수,밤색,WILDCAT HEIR,VAN BRIT,,,,2017-06-02,9,2,0,68400000,22.2,3,2017-08-27,21,임봉춘,2017-07-05,2015,,,,"39,670,656",
836,2017,외산,40055,프리티오드보이,미국,거,갈색,STORMY ATLANTIC,LADY GUISEPPINA,,,,2017-10-22,10,0,0,15600000,0,4,2018-04-07,27,박병일,2017-11-22,2015,,,,"39,637,588",
789,2017,외산,39981,삼삼빅토리,미국,거,흑갈색,위드디스팅션,HOLIDAY ASHLEY,,,,2017-06-28,28,3,4,204300000,10.7,2,2017-12-17,4,박윤규,2017-08-10,2015,,,,"39,288,610",
1383,2017,외산,39869,후쿠오카드림,미국,거,갈색,EDDINGTON,ASTRAL DREAMER,,,,2017-06-07,,,,,,,,28,하무선,2019-03-02,2015,,,,"38,688,266",
1431,2017,외산,39996,토스코노바캣,미국,수,갈색,보이즈앳토스코노,FIVE SECOND FUSE,,,,2017-07-13,29,5,5,462900000,17.2,1,2017-09-23,7,구자흥,2017-08-23,2015,,,,"38,610,819",
1305,2017,외산,40012,탭패션드,미국,거,회색,올드패션드,ELLA MARIE,,,,2017-07-21,31,3,4,257750000,9.7,1,2017-09-23,52,김동균,2017-08-30,2015,,,,"38,138,411",
637,2017,외산,39967,오더파지빌리티스,미국,거,회색,MISSION IMPAZIBLE,WHISPERED CALL,,,,2017-06-28,17,1,2,97930000,5.9,3,2017-09-10,10,정호익,2017-08-10,2015,,,,"37,921,520",
375,2017,외산,39865,투고윈,미국,암,갈색,티즈원더풀,LOCKITUP,,,,2017-04-19,14,1,4,124800000,7.1,3,2017-08-27,45,김순근,2017-06-21,2015,,,,"37,424,666",
580,2017,외산,40001,리처드오브뉴스테,미국,수,갈색,HAYNESFIELD,FALSE IMPRESSION,,,,2017-07-13,10,0,2,38550000,0,4,2017-09-30,52,김동균,2017-08-23,2015,,,,"37,298,480",
120,2017,외산,38327,대양의심장,미국,거,갈색,INTO MISCHIEF,BIG LOU,,,,2017-10-15,,,,,,4,,11,김보경,2017-11-04,2015,,,,"37,296,600",
1386,2017,외산,39897,캔두잇,미국,거,밤색,LINE OF DAVID,로열엠버시,,,,2017-06-03,5,0,0,,0,4,2017-10-29,45,김순근,2017-08-24,2015,,,,"37,121,856",
992,2017,외산,38316,월드스타크,미국,거,갈색,DISCREET CAT,MAMBOO,,,,2017-04-19,6,0,1,33600000,0,4,2018-08-11,53,김동철,2018-05-23,2015,,,,"36,376,403",
422,2017,외산,38320,새로운미션,미국,암,갈색,MISSION IMPAZIBLE,SASSY REDHEAD,,,,2017-06-03,4,0,0,3000000,0,4,2018-05-06,34,리카디,2017-08-24,2015,,,,"36,376,403",
1142,2017,외산,40085,하인즈룰즈,미국,암,갈색,HEAR NO EVIL,HINES FARLEY RULES,,,,2017-10-25,2,0,0,,0,4,2018-02-03,6,홍대유,2017-12-21,2015,,,,"36,237,545",
98,2017,외산,40054,레블시마르,미국,거,갈색,SIMMARD,REVELETTE,,,,2017-10-12,10,1,0,28000000,10,4,2017-12-17,19,곽영효,2017-11-09,2015,,,,"36,215,638",
380,2017,외산,39992,남산케미,미국,거,밤색,SUPER SAVER,ONLY IF SPLIT,,,,2017-07-13,6,0,0,,0,4,2017-09-30,36,김양선,2017-08-16,2015,,,,"36,064,974",
886,2017,외산,39951,보고있나,미국,거,회색,DUNKIRK,SAUVIGNON BLANC,,,,2017-06-26,23,1,2,88300000,4.3,4,2017-10-27,26,방동석,2017-08-09,2015,,,,"35,990,836",
720,2017,외산,39807,문학프린세스,미국,암,갈색,WILBURN,OCEAN'S AWAY,,,,2017-03-29,10,3,2,178050000,30,1,2018-01-13,1,박종곤,2017-06-14,2015,,,,"34,705,646",
266,2017,외산,39944,스타러너,미국,수,밤색,HAYNESFIELD,DARK FIRE,,,,2017-06-26,1,0,0,,0,4,2017-12-02,29,배휴준,2017-10-11,2015,,,,"34,550,285",
567,2017,외산,39902,한양의질주,미국,암,갈색,COWTOWN CAT,ALL DECKED OUT,,,,2017-07-01,11,0,2,57750000,0,3,2017-08-27,18,박대흥,2017-07-19,2015,,,,"34,346,949",
287,2017,외산,39810,대세지,미국,거,갈색,ANIMAL KINGDOM,FOUR BEARS,,,,2017-03-04,2,0,0,,0,4,2017-11-24,7,김병학,2017-05-07,2015,,,,"34,329,139",
733,2017,외산,39920,히트타깃,미국,암,밤색,FAST BULLET,CRYSTAL GOT EVEN,,,,2017-06-09,10,0,1,18000000,0,4,2017-10-01,27,이상영,2017-08-09,2015,,,,"34,247,147",
341,2017,외산,38321,아모르가이,미국,수,밤색,DROSSELMEYER,SOME SILVER GAL,,,,2017-03-04,2,0,0,,0,4,2017-10-28,24,서홍수,2017-07-20,2015,,,,"33,978,486",
879,2017,외산,39945,매지컬초이스,미국,수,흑갈색,FLAT OUT,SWAMPOODLE,,,,2017-06-26,11,1,2,83050000,9.1,3,2018-11-11,41,신삼영,2018-07-25,2015,,,,"33,855,835",
531,2017,외산,39889,판타스틱콤비,미국,거,밤색,AFLEET ALEX,PSYCHIC ELAINE,,,,2017-06-02,25,1,0,64800000,4,3,2017-09-23,54,박천서,2017-07-26,2015,,,,"33,836,736",
939,2017,외산,39894,로드위너,미국,수,갈색,DISCREET CAT,PRINCESS WHINNY,,,,2017-06-02,24,7,1,499600000,29.2,1,2017-09-30,7,구자흥,2017-08-09,2015,,,,"33,836,736",
378,2017,외산,39954,최강번개,미국,거,흑갈색,ESKENDEREYA,LIVE AND LOVE,,,,2017-06-26,7,1,0,45750000,14.3,3,2017-10-13,7,김병학,2017-09-02,2015,,,,"33,488,523",
126,2017,외산,39984,올댓체이스,미국,거,밤색,POWER BROKER,PHYLLIS SASSY GIRL,,,,2017-06-28,12,1,1,54600000,8.3,4,2017-09-23,26,안해양,2017-08-09,2015,,,,"33,459,827",
480,2017,외산,39809,뷰티풀진주,미국,암,갈색,WARRIOR'S REWARD,EARLY CHURCH,,,,2017-03-20,5,0,0,,0,4,2018-02-09,18,이정표,2017-12-10,2015,,,,"33,341,674",
1237,2017,외산,39959,쭈욱,미국,거,회색,THE FACTOR,EXCELLERANT,,,,2017-11-19,31,4,2,219150000,12.9,2,2018-08-19,26,방동석,2018-01-06,2015,,,,"33,040,862",
1358,2017,외산,40000,스피드쇼크,미국,수,흑갈색,STROLL,WHITE DIAMOND GIRL,,,,2017-07-13,18,0,1,21600000,0,4,2017-09-23,52,김동균,2017-08-17,2015,,,,"32,512,849",
328,2017,외산,39903,포세이돈마린,미국,수,갈색,POSEIDON'S WARRIOR,FAMILY FIRST,,,,2017-07-01,4,0,0,11550000,0,4,2017-09-16,31,강환민,2017-07-27,2015,,,,"32,425,483",
1243,2017,외산,39937,아날리티컬,미국,거,갈색,오버애널라이즈,PORTERA,,,,2017-06-26,,,,,,4,,10,정호익,2017-08-09,2015,,,,"32,398,066",
1400,2017,외산,40083,왕펀치,미국,거,흑갈색,STREET HERO,WABASH SUE,,,,2017-10-25,8,0,0,3000000,0,4,2018-02-25,10,정호익,2017-12-20,2015,,,,"32,197,201",
759,2017,외산,40084,최강고수,미국,수,흑갈색,프로스펙티브,파자마마마,,,,2017-10-25,17,1,5,154700000,5.9,2,2018-01-21,10,정호익,2017-12-20,2015,,,,"32,197,201",
103,2017,외산,39968,우승특기,미국,수,밤색,ESKENDEREYA,COSMIC QUEEN,,,,2017-06-28,19,1,0,57150000,5.3,3,2017-11-04,20,배대선,2017-09-27,2015,,,,"32,182,270",
997,2017,외산,39866,막지마,미국,수,갈색,PASSION FOR GOLD,PANYIOTA,,,,2017-06-01,18,0,2,66900000,0,3,2017-07-29,10,정호익,2017-06-21,2015,,,,"32,165,419",
511,2017,외산,39991,영광의댄스,미국,암,갈색,투아너앤드서브,FUN IN D' SUN,,,,2017-07-13,5,0,0,,0,4,2017-12-03,42,이관호,2017-11-02,2015,,,,"32,075,789",
1262,2017,외산,40003,청수여걸,미국,암,갈색,RUN AWAY AND HIDE,FAN APPEAL,,,,2017-07-13,18,2,5,558400000,11.1,1,2017-09-30,18,박대흥,2017-08-09,2015,,,,"31,881,025",
472,2017,외산,39993,프린스조이,미국,거,갈색,ASTROLOGY,LIVELY BALLAD,,,,2017-07-13,12,0,0,7200000,0,4,2017-10-28,45,김순근,2017-08-10,2015,,,,"31,839,289",
386,2017,외산,39857,배다리스톰,미국,수,밤색,TALE OF THE CAT,WARSAW BALLET,,,,2017-03-27,5,0,0,,0,4,2017-12-31,2,강형곤,2017-10-28,2015,,,,"31,306,404",
1103,2017,외산,39983,러브잇,미국,암,갈색,CURRENCY SWAP,OUT OF GOODBYES,,,,2017-06-28,17,0,2,89250000,0,3,2017-10-22,17,김점오,2017-08-17,2015,,,,"31,164,127",
300,2017,외산,39943,키팩터,미국,수,밤색,오버애널라이즈,BELLE DU SUD,,,,2017-06-26,17,0,0,28200000,0,4,2017-09-24,26,안해양,2017-08-23,2015,,,,"30,791,076",
1376,2017,외산,39868,아이비에스마린,미국,수,밤색,올드패션드,I WANT YOU,,,,2017-07-12,13,3,0,132450000,23.1,2,2017-09-24,26,안해양,2017-08-17,2015,,,,"30,356,329",
692,2017,외산,40072,쇼핑파티,미국,암,밤색,TRAPPE SHOT,LETTHETIGERPARTY,,,,2017-10-22,6,0,0,2400000,0,4,2018-02-09,29,문제복,2017-12-10,2015,,,,"30,334,318",
990,2017,외산,40002,새로운참빛,미국,수,밤색,KANTHAROS,INNCHES,,,,2017-07-13,1,0,0,,0,4,2017-09-24,36,김양선,2017-08-16,2015,,,,"30,082,935",
1285,2017,국산,37558,최강루비,한국,수,밤색,포리스트캠프,레드루비,이시돌협회,2017-03-21,"84,000,000",2017-06-03,,,,,,,,53,김동철,,2015,,,,"84,000,000",
108,2017,국산,36743,수처작주,한국,거,갈색,포리스트캠프,캔디케이스,권자수,2016-05-10,"42,000,000",2017-01-21,27,1,4,66200000,3.7,4,2017-12-30,12,조용배,2017-06-24,2015,,,,"42,000,000",
1246,2017,외산,39876,히든스타,미국,거,갈색,콩코드포인트,스타프레즌스,,,,2017-10-22,21,3,2,214070000,14.3,2,2018-01-07,31,라이스,2017-12-02,2015,,,,"29,912,660",
118,2017,외산,38328,폰탭,미국,수,갈색,TAPIZAR,HELLO LIBERTY,,,,2017-02-03,10,0,0,,0,4,2017-05-14,22,유충열,2017-04-05,2015,,,,"29,569,554",
832,2017,외산,38248,테일오브마린,미국,수,밤색,TALE OF EKATI,DOWN IN DIXIE,,,,2017-04-16,,,,,,,,30,울즐리,2017-05-27,2015,,,,"28,909,630",
160,2017,외산,39801,아임유어호프,미국,거,갈색,ORB,LODE LADY,,,,2017-02-15,26,0,3,70700000,0,4,2017-09-22,9,양귀선,2017-05-27,2015,,,,"28,830,112",
101,2017,외산,39933,엠파이어킹덤,미국,거,갈색,BODEMEISTER,COMPOSITION,,,,2017-07-23,18,2,1,125700000,11.1,3,2017-09-16,22,안병기,2017-08-17,2015,,,,"28,002,816",
121,2017,외산,39893,이터널코리아,미국,수,밤색,POWER BROKER,FAIR CURVE,,,,2017-06-02,4,0,0,3000000,0,4,2017-08-12,21,임봉춘,2017-07-05,2015,,,,"28,002,816",
1389,2017,국산,37916,쉘스타,한국,수,갈색,포리스트캠프,허드슨밸리,새별영농조합법인,2017-09-05,"25,000,000",2017-09-09,1,0,0,,0,6,2018-03-03,6,홍대유,2017-09-29,2015,,,,"25,000,000",
1148,2017,국산,37463,시티엔젤,한국,암,밤색,포리스트캠프,레요나,청호컴넷(주),,,2017-05-28,16,1,2,65160000,6.3,4,2017-10-14,24,서홍수,2017-08-17,2015,,,,"15,000,000",
297,2017,외산,39808,원더풀쇼,미국,거,갈색,티즈원더풀,PRESHOW,,,,2017-03-04,3,0,0,,0,4,2017-06-04,28,하무선,2017-04-12,2015,,,,"27,639,784",
447,2017,국산,36781,이츠미매직,한국,암,갈색,포리스트캠프,매직치프,유철민,,,2017-12-03,,,,,,,,31,라이스,2018-11-10,2015,,,,"10,000,000",
1070,2017,국산,37498,패스트포리,한국,암,밤색,포리스트캠프,베리패스트레이디,임정균,,,2017-12-17,,,,,,,,50,박재우,,2015,,,,,
421,2017,외산,39956,시크릿데스티니,미국,거,갈색,SEA OF SECRETS,섬스타,,,,2017-06-26,3,0,0,,0,4,2017-09-03,11,밀러,2017-08-05,2015,,,,"26,974,475",
707,2017,외산,39883,별하,미국,암,회색,BROKEN VOW,FLAGRANT FOUL,,,,2017-05-27,3,0,0,,0,4,2018-01-13,36,김양선,2017-07-19,2015,,,,"26,071,880",
1364,2017,국산,37600,명진퀸,한국,암,갈색,포리스트캠프,디데이,(주)자성실업,,,2017-07-01,,,,,,,,7,구자흥,,2015,,,,,
719,2017,외산,38252,애팔래치안퀸,미국,암,흑갈색,PETIONVILLE,GOLDEN INNIS,,,,2017-11-25,,,,,,,,50,박재우,,2015,,,,"25,985,250",
1205,2017,외산,40007,스윕위닝,미국,수,갈색,CREATIVE CAUSE,WYN JYM,,,,2017-07-31,27,1,1,64200000,3.7,4,2017-10-13,20,최기홍,2017-08-30,2015,,,,"25,930,286",
1201,2017,외산,38370,마루스카이,미국,거,갈색,BALTIMORE BOB,HANNERLY,,,,2017-12-23,,,,,,,,52,김동균,2018-04-04,2015,,,,"25,057,890",
1352,2017,외산,39860,골드박스,미국,수,밤색,ICE BOX,SASSY STRIKE,,,,2017-06-04,12,0,0,13000000,0,4,2017-12-31,9,양귀선,2017-07-22,2015,,,,"24,747,939",
1128,2017,외산,40008,아메리칸재즈,미국,거,흑갈색,AMERICAN LION,IMPERTINENT MUSIC,,,,2017-10-15,4,0,0,,0,4,2018-02-02,4,임금만,2017-12-09,2015,,,,"24,733,878",
115,2017,외산,40075,금아팔콘,일본,거,밤색,SMART FALCON,쿨리스데프레이즈,,,,2017-10-20,11,0,1,21600000,0,4,2018-01-13,37,심승태,2017-11-22,2015,,,,"232,148,227",
1215,2017,외산,39900,체리뱅키시,미국,암,갈색,ARCH,WATCH,,,,2017-10-23,14,2,2,130700000,14.3,2,2018-05-13,31,라이스,2018-02-28,2015,,,,"23,503,992",
146,2017,외산,39798,더힘찬,미국,거,밤색,FIRST SAMURAI,HISSE,,,,2017-02-20,18,1,1,74250000,5.6,3,2017-06-18,17,장세한,2017-05-06,2015,,,,"23,091,799",
991,2017,외산,40021,록코모도,미국,암,밤색,CITY WOLF,NEAT TRICK,,,,2017-07-21,2,0,0,,0,4,2017-12-01,11,김보경,2017-09-30,2015,,,,"22,694,151",
563,2017,외산,39919,DUBLINYOURFUN,미국,암,밤색,SCAT DADDY,PAPER PLANE,,,,2017-06-09,,,,,,,,21,민장기,,2015,,,,"211,912,359",
230,2017,외산,39910,에이스킹,미국,수,갈색,WILDCAT HEIR,BUSINESS DECISION,,,,2017-06-09,10,0,1,20400000,0,4,2017-08-27,49,지용철,2017-07-05,2015,,,,"211,674,650",
716,2017,외산,39949,킹오브글로리,미국,거,갈색,GHOSTZAPPER,GOLDFIELD,,,,2017-06-26,31,9,5,783600000,29,1,2017-09-22,30,울즐리,2017-08-05,2015,,,,"197,636,813",
1064,2017,외산,40024,킹오브보스,미국,거,밤색,SPEIGHTSTOWN,EXIT TO HEAVEN,,,,2017-07-21,4,1,1,57750000,25,3,2019-09-06,30,울즐리,2018-01-06,2015,,,,"193,513,906",
907,2017,외산,39909,모르피스,미국,거,회색,STEPHEN GOT EVEN,CHINCHILLA,,,,2017-06-09,34,10,7,987300000,29.4,1,2017-10-22,42,이관호,2017-08-31,2015,,,,"188,928,114",
957,2017,외산,39844,톱브레인,미국,거,갈색,UNCLE MO,WAYNETTA,,,,2017-04-15,22,4,4,273570000,18.2,1,2018-07-07,45,김순근,2017-11-30,2015,,,,"181,824,418",
132,2017,외산,39799,캘리포니아마린,미국,거,회색,SOUTHERN IMAGE,MONEY LOVER,,,,2017-02-27,1,0,0,,0,4,2018-07-29,20,최기홍,2018-03-21,2015,,,,"18,762,087",
1424,2017,국산,37845,라온질주,한국,거,밤색,피스룰즈,토쿄히트,(주)늘푸른목장,,,2017-12-23,,,,,,,,1,박종곤,2018-01-31,2015,,,,"50,000,000",
837,2017,국산,37273,스타룰즈,한국,암,갈색,피스룰즈,크리스티나즈스타,금악목장,2016-10-11,"5,000,000",2017-06-03,4,0,0,,0,6,2017-11-19,17,김점오,2017-09-13,2015,,,,"5,000,000",
951,2017,외산,38249,코리안포스,미국,거,갈색,SIDNEY'S CANDY,WINENDYNME,,,,2017-07-23,22,2,1,122100000,9.1,3,2017-11-24,28,하무선,2017-09-27,2015,,,,"17,010,761",
1414,2017,외산,40028,어메이징타핏,미국,거,회색,TAPIT,CHRISTMAS STAR,,,,2017-11-12,18,0,1,39000000,0,4,2018-02-09,7,김병학,2017-12-30,2015,,,,"169,407,093",
850,2017,외산,39921,달구,미국,거,갈색,BROKEN VOW,TAEGU,,,,2017-06-09,16,0,0,10200000,0,4,2018-02-09,30,울즐리,2017-07-22,2015,,,,"165,434,492",
139,2017,외산,38390,나린나래,아일랜드,거,갈색,RECKLESS ABANDON,HONOUR AND OBEY,,,,2017-05-28,1,0,0,,0,4,2017-10-27,26,방동석,2017-07-15,2015,,,,"16,717,500",
993,2017,국산,37530,강화총각,한국,수,회색,피스룰즈,미러클윈,김호종,2017-09-05,"42,000,000",2017-09-09,31,2,4,146800000,6.5,4,2018-01-28,33,서인석,2017-09-20,2015,,,,"42,000,000",
406,2017,외산,39881,충의장군,미국,수,갈색,ANIMAL KINGDOM,MOOJI'S EMPIRE,,,,2017-05-27,,,,,,4,,24,서홍수,2017-10-18,2015,,,,"159,792,285",
248,2017,외산,40076,금아레이스,일본,암,갈색,NOVELLIST,RARE CLASSIC,,,,2017-10-20,4,0,0,,0,4,2018-11-24,37,심승태,2017-11-09,2015,,,,"158,364,351",
589,2017,국산,37171,라이징피스,한국,거,회색,피스룰즈,해뜨는아침,윤흥열,,,2017-07-08,13,0,0,2160000,0,6,2017-12-17,29,배휴준,2017-09-13,2015,,,,"40,000,000",
1090,2017,국산,37135,넓은고을,한국,거,갈색,피스룰즈,스윗익스체인지,김창희,,,2017-10-29,22,3,1,105820000,13.6,4,2018-10-12,7,김병학,2018-07-28,2015,,,,"38,000,000",
1372,2017,국산,37652,엄블랑,한국,암,갈색,피스룰즈,설트리조스키,전영환,,,2017-11-12,6,1,0,13680000,16.7,5,2018-07-27,4,임금만,2018-05-05,2015,,,,"25,000,000",
1367,2017,국산,37823,최강나인,한국,수,밤색,피스룰즈,일심전력,성태진,,,2017-06-11,,,,,,6,,23,한상복,2017-09-23,2015,,,,"20,000,000",
607,2017,국산,36852,여왕의귀환,한국,암,밤색,피스룰즈,강한여자,강승주,,,2017-04-10,19,1,0,25280000,5.3,5,2018-02-09,24,김길중,2017-05-27,2015,,,,"15,000,000",
203,2017,국산,36915,킵고잉,한국,암,갈색,피스룰즈,나탈리나,전순임,,,2017-11-12,14,1,2,53080000,7.1,5,2018-05-25,31,라이스,2018-04-21,2015,,,,"10,000,000",
342,2017,국산,36746,심플룰즈,한국,암,갈색,피스룰즈,심플참,(주)녹원목장,,,2017-05-28,10,1,1,51600000,10,5,2017-08-26,53,김동철,2017-07-20,2015,,,,,
1222,2017,외산,39926,영광빅토리,미국,암,갈색,UNCLE MO,WHISKED AWAY,,,,2017-07-14,10,1,0,39600000,10,4,2018-04-01,4,임금만,2018-01-27,2015,,,,"141,460,923",
1063,2017,외산,39914,아너스텝,미국,수,밤색,CANDY RIDE,PEISINOE,,,,2017-06-09,,,,,,,,8,최용구,2018-01-04,2015,,,,"141,069,268",
1228,2017,국산,37330,정글비트,한국,암,갈색,피스룰즈,정글러브,페가수스,,,2017-12-02,8,1,2,50000000,12.5,4,2018-03-03,51,사이먼,2018-01-18,2015,,,,,
1427,2017,외산,39955,블루치퍼,미국,거,갈색,TIZNOW,DIXIE CITY,,,,2017-06-26,18,10,2,1308550000,55.6,1,2017-09-22,21,민장기,2017-08-05,2015,,,,"139,148,116",
448,2017,외산,40011,선라이팅,미국,수,회색,CREATIVE CAUSE,DATTTS LADY DI,,,,2017-07-21,31,5,4,370000000,16.1,1,2017-11-04,12,서범석,2017-09-06,2015,,,,"134,143,837",
1202,2017,국산,37672,보은신화,한국,암,밤색,피스룰즈,블러슁스키어,신상섭,,,2017-05-27,1,0,0,,0,6,2017-11-26,48,김대근,2017-07-26,2015,,,,,
1078,2017,외산,39948,말리부밀리언,미국,거,흑갈색,MALIBU MOON,SUMPTUOUS,,,,2017-06-26,20,1,0,69700000,5,3,2017-09-03,14,윤영훈,2017-08-05,2015,,,,"132,002,750",
265,2017,외산,39908,스카이베이,미국,암,갈색,ADIOS CHARLIE,케이케이즈키티,,,,2017-06-09,19,7,1,779300000,36.8,1,2017-09-23,14,이신영,2017-08-10,2015,,,,"125,901,138",
752,2017,국산,39777,본투피스,한국,수,갈색,피스룰즈,본투윈,김영석,,,2017-08-27,,,,,,6,,31,라이스,2018-02-07,2015,,,,,
285,2017,외산,39958,뉴욕망치,미국,거,밤색,투아너앤드서브,GONE TO UTAH,,,,2017-09-17,27,6,6,521950000,22.2,1,2017-12-31,19,김영관,2017-11-04,2015,,,,"121,184,263",
965,2017,외산,39916,코리아블레이드,미국,수,흑갈색,PIONEEROF THE NILE,SISTER BABY,,,,2017-06-09,6,0,1,16350000,0,4,2017-11-24,22,강은석,2017-07-22,2015,,,,"120,258,368",
938,2017,국산,39782,베스트룰즈,한국,암,갈색,피스룰즈,파이어라이트버니,윤지중,,,2017-09-16,4,0,0,,0,6,2018-05-12,21,임봉춘,2018-02-28,2015,,,,,
